Note,Comment,Class
4.0,"Malgré certaines critiques, le film reste bon. Dans cet opus, on aborde plus le côté politique du monde des sorciers, avec l'emprise du Ministère de la Magie qui s'accroit peu à peu, la mise en place d'une censure, et d'autres détails rappelant à merveille la montée du totalitarisme. Plongeant dans l'univers de la magie noire avec plus de profondeur, on découvre également les premières romances des personnages, leurs premiers examens d'études, et les prémices d'une résistance face au gouvernement. Un volet très intéressant, à ne surtout pas manquer.",pos
4.0,"Ayant revu le film il y a quelques jours en Blu-ray je me suis étonné. Étonné a apprécié ce cinquième opus de la saga Harry Potter, car dans mes souvenirs mon premier visionnage m'avait conduit à un avis plutôt mitigé. Mais en le revoyant en meilleure qualité, et en prenant du recul sur l'histoire, je trouve le résultat final plutôt réussi. Surtout que je considère le 5ème Tome de J.K Rowling comme l'uns des plus intéressants ! En prenant en compte le volume impressionnant du roman de J.K Rowling, près de 1 000 pages (!), le condensé est beaucoup mieux réussi que celui de Mike Newell dans La Coupe de Feu ! D'ailleurs Yates a très bien condensé la tyrannie de Dolores Ombrage en enchaînant les scènes ou elle est plus que détestable ! Bon cette fois si je passerai les quelques détails qui ne suivent pas la trame du livre, car personnellement je ne trouve pas que c'était choquant, encore une fois l'elfe Dobby est mis de côté, donc ce qui entraîne quelques changements, mais des changements bénéfiques au personnage de Neville, plus présent que jamais dans ce cinquième film, un mal pour un bien donc. Par contre le gros point fort du film c'est qu'il a renoué avec les personnages secondaires de grandes qualités ! Là ou Diggory et Delacour nous avaient déçus, Ombrage, Lovegood et Bellatrix Lestrange sont plus qu'excellent ! Des caractères bien différents en plus. Mais le personnage de Ombrage est exactement comme dans le roman, aussi détestable et antipathique que l'on se l'imagine. Luna Lovegood est également comme on se l'imagine, sont côté farfelu et rêveur est bien présent ! Mais pour moi le meilleur des seconds rôles, c'est Bellatrix Lestrange, elle a un temps d'apparition bien inférieur au deux autres, mais l’interprétation d'Helena Bonham Carter est parfaite, elle a sut s'approprier le rôle à merveille. J'adore cette actrice aussi. La muse (et la femme) de Burton apporte ici tout son univers gothique au personnage.On retrouve également l'ambiance sombre de la saga que l'on avait pas revu depuis Le Prisonnier d'Azkaban, l'aspect aventure et exploration est également revenu, on est enfin transporté dans l'univers très riche de Poudlard, et pas que, puisque tout se beau monde partira en expédition au fameux ministère de la magie. Ce même ministère à l'esthétique très bien léché, nous emmène dans un décors refroidit par des pierre noires, et un département des mystères uniquement éclairé par le halo des prophéties. Un beau décors, calqué au rythme de l'histoire. Pour finir cette critique j'aimerai parler des combats finaux. Que les sorciers se déplacent en apparence de fumée noir pour les mangemorts et blanc pour les membres de l'ordre du Phénix j'ai trouvé ça naze par contre, trop manichéen à souhait. Surtout que dans le roman ils ne peuvent pas se déplacer comme ça, mais bon Yates a dût trouver que ça avait un certain style !Mais le combat entre Voldemort et Dumbledore est très bien fait, je dirais même que c'est le meilleur duel de la saga.En bref ce film était un vrai challenge pour Yates. Celui d'adapter le plus gros volume des tomes de JKR, près de 1 000 pages condensées intelligemment. Après il y a des détails agaçants mais on peut facilement en faire abstractions. L'ambiance et les seconds rôles sont le gros atouts du film. Avec un beau final ! A voir pour les fans.",pos
5.0,"Harry Potter et l'ordre du phénix est le premier épisode de la saga que je suis allé voir au cinéma et qui plus est mon premier film en 3D et ça n'en a été que meilleur pour moi, ce film est juste géniale, super bien, un chef d'oeuvre. Après un 4è opus qui se différenciait des autres avec notamment l'histoire du tournoi entre les différentes académies de magies, ce 5è opus revient à un cadre scolaire plus classique. Néanmoins, le plus gros changement de ce 5è épisode est sans aucun doute sa rupture définitif avec le côté ""aventure fantastique"" pour basculer dans une dimension extrêmement plus psychologique sur un ton beaucoup plus adulte. La coupe de feu avait déjà entamer la transition vers le cycle ""sombre"" de la saga et celui là met définitivement fin à la transition et à l'esprit féerique que l'on pouvait trouver dans les 3 premiers volets. Mais pour autant cela gâche t il quelque chose à l'univers de notre sorcier préféré ? absolument pas, au contraire cela nous met face aux vrais enjeux de la saga et nous propose déjà un avant goût de la guerre à venir,spoiler:la mise en place d'une armée secrète d'élèves de Poudlard dirigée par Harry Ron et Hermione pour se préparer à l'affrontement contre les mangemorts. J'ai adoré cet opus car il répond à pas mal de questions jusque là laissez un peu en suspend ou tout simplement pas soulevées auparavant commespoiler:le lien entre Harry et Voldemort, par leur connexion spirituelle et la prophétie: ""aucun des deux ne peut vivre tant que l'autre survit.  Le film nous propose aussi de découvrir de nouveaux personnages à très fort charisme comme le nouveau professeur de défence contre les force du mal, elle mérite parfaitement le titre de pire professeur de Poudlard, son personnage est au premier abord très agaçant mais finalement efficace pour nous faire ressentir toute l'injustice qui règne,spoiler:elle interdira l'usage des sortilèges de défence ainsi que les produits des Weasley et filera des heures de colle à Harry sans aucune raison. On découvre aussi la très sympathique Luna Lovegood, élève fort sympathique et pour le moin très loufoque, on s'attache très facilement à son attitude un peu ""déconnectée"" de la réalité, un peu rêveuse mais très sociale;. Et aussi une nouvelle recrue chez les méchants: Bellatrix Lestrange (interprétée brillamment par Helena Boham Carter) .avec tous ces personnages qui viennent s'ajouter à nôtre groupe préféré, l'histoire prend de la vitesse et on assiste encore à beaucoup des scènes riches en action et en duels de sortilèges commespoiler:les nombreuses séances d'entraînement de l'A.D dans la salle sur demande ou la séquence final de la poursuite chaotique au département des mystères du ministère de la magie et le face à face final entre Dumbledore et Voldemortne manqueront pas de régaler nos yeux à un niveau tout à fait épique. Sinon le film s'assombrit, on assiste encore une fois à une mort tragique,spoiler:celle de Sirius Black, par Bellatrix pendant la bataille au ministère, qui nous fera sans doute verser une petite larme; de plus ce drame va temporairementspoiler:rendre Harry fou de rage au point d'utiliser des sortilèges interdit pour punir Bellatrix, jusqu'à être tenté par nul autre que Voldemort lui même de recourir au sortilège mortel ""avada kadavra"" mais Harry s'y refusera car il ne veut pas ressembler au seigneur des ténèbres, c'est pour ça aussi que le 5è opus est assez important selon moi car il va entamer une grande comparaison psychologique entre le héro et le méchant de l'histoire (le genre de lien qui me plaît assez pour donner une épaisseur complexe à l'histoire). Si vous vous attendez à une ambiance triste après les arguments que j'ai avancé, ne vous en faîtes pas, l'humour malgré l'atmosphère ténébreuse n'est pas tombé dans l'oublie pour autant, on a toujours des petites séquences rigolotes qui nous font rire, bien évidemment je pense à la scène inoubliable ouspoiler:Fred et Georges, lassés des méthodes d'Ombrage, décident de mettre la pagaille le jour des examens en balacant une pluie de pétards et de feux d'artifices et des oiseaux en papier depuis leurs ballets magiques,une séquence juste inoubliable, le genre de truc qu'on a toujours eu envie de faire à l'école XD !!!Bref avec tout ça que dire de plus, de l'action, de l'aventure, de la magie et de l'émotion voilà ce que vous offre ce 5è opus de la saga Harry Potter désormais culte, un de mes préféré avec le Prince de sang mêlé (le sixième), je vous invite vraiment à visionner cette perle !!!",pos
4.0,"Un très bon 5ème volet de la fabuleuse saga du jeune sorcier !L'histoire est satisfaisante et l'univers magique reste génial !On retrouve toujours avec plaisir Daniel Radcliffe, Rupert Grint et Emma Watson qui sont encore impeccables et surtout une nouvelle fois très sympathiques dans le rôle d'Harry, Ron et Hermione qui en plus se préparent avec leur amis pour la guerre qui menace d'éclater !Imelda Staunton qui interprète l’horrible Dolores Ombrage est très convaincante et Ralph Fiennes qui incarne le terrible Voldemort est très satisfaisant, tous les autres acteurs restent très corrects !Les Sombrals sont acceptables et bien élaborés et les images sont toujours aussi bonnes !Les effets spéciaux sont encore très bien réalisés et les décors sont une nouvelle fois formidables !Les lieux rencontrés restent très convaincants et sont toujours aussi bien conçus comme pour le majestueux Ministère de la Magie et l’école Poudlard est encore bien faite et une nouvelle fois appréciable !Les costumes restent super et certains acteurs sont toujours aussi bien maquillés !Les objets sont encore très convenables et l'ambiance est une nouvelle fois plaisante !Les musiques restent très bien composées et le final dans le Ministère de la Magie est très spectaculaire avec un combat très impressionnant entre le grand Dumbledore et l’affreux Voldemort !Il y a toujours de l'émotion et les rebondissements sont encore très bien maîtrisés, l'aventure est une nouvelle fois entraînante !Un 5ème opus donc très réussi avec une idée bien trouvée que Harry entraînante les élèves à faire des sorts et où débute la rébellion contre les forces obscures du diabolique Voldemort dans cet environnement qui reste très bien imaginé à l'esthétisme toujours aussi soigné, accompagné de personnages encore très attachants et on remarquera la mort de quelqu’un de connu de cette fantastique franchise...",pos
4.5,"« Harry Potter et l’Ordre du Phénix » marque l’arrivée dans la franchise de David Yates, qui ne lâchera plus le sorcier anglais.Beaucoup critiqué, je trouve pourtant que David Yates a très bien su capter l’ambiance des livres, beaucoup plus sombres et matures à partir de cet opus. Il a su le retranscrire avec des teintes bleues et noires, donnant une impression étrange et froide, comme ce Département des mystères du Ministère de la magie.Ces teintes froides s’opposent aux teintes plus orangées de Poudlard (les feux d’artifices des Weasley par exemple), comme pour opposer une bureaucratie aveugle au Ministère et l’espoir incarné par des jeunes étudiants.Cette opposition visuelle se retrouve dans les personnages. L’Ordre du Phénix est assez sombre, plutôt pessimiste mais prête à se battre malgré tout. L’Armée de Dumbledore est pleine d’entrain et de naïveté et, elle aussi, prête à se battre pour ses idéaux. Face à ces deux entités, on retrouve le cynisme des fonctionnaires, qui rappellent l’inflexible Barty Croupton Sr. du précédent opus, qui font tout pour faire taire ceux qui pourraient réveiller une vieille peur dans la population.Mais le personnage le plus réussi est sûrement celui de Dolores Ombrage, qui a réussit l’exploit de se faire encore plus détester des spectateurs que Voldemort lui-même ! Il est vrai que la nouvelle professeure de Défense contre les forces du mal est particulièrement haïssable. Et un personnage qui ne laisse pas indifférent est un personnage réussi.Même chose, mais à l’inverse, pour Luna Lovegood, qui apporte un vent de fraîcheur et de folie au milieu de tout ce pessimisme ambiant. Un des meilleurs personnages créés par J.K. Rowling.Et les acteurs choisis pour incarner ces deux personnages sont parfaits. Ils ne jouent pas, ils sont ces personnages. Ils sont bluffants.Les acteurs évoluent au milieu de décors, d’accessoires ou de costumes encore une fois excellents. L’équipe technique du film est impressionnante de perfectionnisme. Pour avoir lu plusieurs livres sur leur travail, je suis toujours autant bluffé par les heures passées pour créer des choses qui passeront furtivement ou qui ne passeront même pas à l’écran.Mais le climax du film est peut-être ce combat final, un des plus grandioses de la franchise, et qui me retient en haleine chaque fois que je le regarde.Pour toutes ces raisons, je pense que « Harry Potter et l’Ordre du Phénix » est probablement l’une des meilleures adaptations de la franchise à l’écran.Pourtant, les scénaristes partaient de loin : le livre est le plus gros de tous (plus de 1.000 pages) et il se passe énormément de choses. Mais ils ont su rester fidèles au bouquin tout en accouchant d’une histoire digeste et pouvant être portée à l’écran.",pos
5.0,"Excellent Film. Aprés Quatre Premiers Épisodes inoubliables,le réalisateur David Yates réussit brillamment pour son premier Long Métrage a succédé dignement aux précédant réalisateurs de la saga en nous livrant un Cinquième Volet plus Psychologique et Politique que ces illustres prédécesseurs. Grace a une Mise en Scène majestueuse qui nous plonge dans des Décors magnifiquement fidèles aux romans dont on découvre pour la première fois l'univers du Ministére de la Magie qui jouent ici un role clé dans ce film et qui est servi par une BO envoutante composer cette fois par Nicholas Hooper qui livrent des themes Mélancolique et Puissant en collant parfaitement au long métrage. Ensuite le Scénario est plus Captivant et Prenant que jamais malgré que raccourcies et suppression scénaristique qui ne plaira pas aux ferveurs admirateur du tome 5 qui encore plus Complet et Dense que le précédant dont les Scénaristes sont s'en sortie honorablement et avec ajustement pour nous emmerveillé au cours des 2h20 malgré qu'on aurait pas éte contre qu'il dure plus longtemps que prévu, ajouter a cela des Effets Spéciaux Monumentales en passant par des Séquences d'Actions Épiques dont deux ou trois moments phares de Duels magiques sont a graver dans les annales tout en n'oubliant pas d'y apporter une bonne dose de Noirceur qui reste ici omniprésent avec quelques notes de Poésie,d'Humour et D'Emotion qui atteint jusqu'a leurs paroxysme. Enfin La Distribution est irréprochable dont on retrouve avec grande joie nos personnages favoris la ou ont les avait laissé précédemment avec notre jeune sorcier en herbe Harry Potter qui est plus tourmenter et isolé que jamais suite aux événements douloureux du précédant volet dont l'acteur Daniel Radcliffe est crédible mais surtout fait pour jouer ce role emblématique tout comme les amis loyaux de ce dernier les inoubliables Ron Weasley et Hermione Granger qui voit leur roles prendre plus d'importance que jamais dont la performance respective de Rupert Grint et Emma Watson gagnent énormément en maturité,aux cotés de notre inséparable Trio on retrouve les autres Protagonistes emblématiques qui se joignent a eux pour se préparer a l'inévitable bataille qui approche en formant la fameuse organisation connu sous le nom de L'Ordre du Phoenix dont on retrouve avec joie le retour de Sirius Black dont la relation avec notre sorcier préféré nous touche en pleine cœur grace a l'interprétation sans faille de Gary Oldman mais aussi quelques autres personnages phares comme Remus Lupin,Maugrey Fol Oeil,Molly et Arthur Weasley qui sont impeccablement jouer par leurs interprètes respectives tout comme certains étudiants de Poudlard qui voient peu a peur leurs roles s'épaissir comme le personnage maladroit de Neville Londubat et la ravissante Ginny Weasley qui interpréter avec justesse par Matthew Lewis et Bonnie Wright et qui doivent tous ensemble faire face au retour du Puissant et Maléfique Lord Voldemort qui est incarne a la perfection par l'immense Ralph Fiennes qui est parfait dans la peau de cet antagoniste mythique qui se retrouvé épaulé par ses fideles serviteurs les redoutables Mangemorts qui sont également de retour dont on retrouve parmi eux le perfide Lucious Malefoy jouer avec panache par Jason Issacs tout en marquant l'arrivée fracassante de l'inquiétante et diabolique Bellastrix Lestrange qui est jouer a la perfection par la talentueuse Héléna Bonham Carter mais cet épisode marque par la même occasion l'arrivée remarque de l'Odieuse et Détestable Dolorès Ombrage une sous secrétaire du ministère de la magie charger de mener la vie dure a Harry Potter et son entourage qui est magnifiquement jouer Imelda Staunton et pour combler le tout la talentueuse Evanna Lynch campe avec brio le rôle de la Lunatique et Attachante Luna Lovegood qui vient prêter main forte a notre jeune sorcier. En Conclusion, Harry Potter & L'Ordre Du Phoenix est dans la parfaite continuité de ces aînées tout en étant un Cinquième Episode de qualité qui se révèle a la fois Sombre,Poétique,Poignant,Spectaculaire et Oppressant dont les inconditionnels des romans de JK Rowling seront une nouvelle fois submerger par cette nouvelle aventure du plus célèbre des Sorciers du Septième Art qui arrive a se bonifier d'Episode en Episode pour notre plus grand plaisir en préparant le meilleur a venir pour les épisodes restants de cette saga d'anthologie a voir et a revoir.",pos
4.0,"""Un an et demi après Harry Potter et la coupe de feu sort au cinéma la 5ème aventure d’Harry Potter : Harry Potter et l’ordre du phénix. La même année sortait le dernier livre de la saga : Harry Potter et les reliques de la mort.Ce 5ème film nous raconte comment le monde des sorciers va réagir à l’annonce du retour de Voldemort. Le ministère de la magie, mené par Cornelius Fudge refuse d’y croire et fait tout pour persuader la population que Dumbledore et Harry Potter mentent dans le but de s’emparer du ministère. Pour faire face à cette menace, Dumbledore va donc réunir l’Ordre du Phénix, un groupe de sorciers qui lutte contre Voldemort et les mangemorts. De son côté, Harry Potter va créer l’Armée de Dumbledore pour apprendre à plusieurs élèves de Poudlard à se défendre et faire face à Dolores Ombrage, envoyée par le ministère pour réformer Poudlard.L’histoire du film est très dense, il y a beaucoup de choses à raconter. Et l’avantage, c’est que cette histoire est très intéressante, et ne tourne pas en rond par rapport aux autres films, l’univers continue d’évoluer et l’intrigue principale de la saga continue d’avancer.Le film permet de nous présenter un peu plus le ministère de la magie ainsi que la politique et son fonctionnement dans le monde des sorciers. Et c’est justement ça, qui rend le film très intéressant, il permet de poser des questionnements très intéressants sur la politique et ses stratégies, sur la propagande. Cela amène des débats entre plusieurs personnages très intéressants (notamment lors du procès au début du film).""La suite ici :",pos
4.5,"Grâce à l’entrée en scène de David Yates aux commandes, la célèbre saga entre définitivement au panthéon du fantastique. Quelques menus détails demeurent, mais la perfection est tellement proche que l’on ne peut bouder notre plaisir et nous plonger littéralement avec nos héros dans cette bulle fantasmagorique où la magie opère à tous les coups. Un âge d’or largement atteint, et où l’innocence des débuts semble déjà très loin. Chronologiquement parlant, chaque volet gagne en maturité, mais avec ce cinquième opus, on grimpe de plusieurs échelons. C’est un fait, Harry, Hermione, Ron et tous les autres ne sont plus au stade de novices en matière de sortilèges. Au même titre que les acteurs qui les campent évoluent et affirment leurs jeux. Une équipe au complet depuis 2001 (hormis le regretté Richard Harris, initialement Dumbledore) avec laquelle on évolue et on s’attache par la force des choses. Une esthétique sombre et propice au grand retour en force de Voldemort nous est dévoilée dans cette réalisation haut de gamme et riche d'évènements charnières. L’Ordre du Phénix est en quelque sorte « l’armée de Dumbledore » se dressant face au mouvement propagandiste du ministère de la magie, résolue à réduire au silence Harry Potter et à annihiler toute forme de cours pratiques et de magie défensive. Poudlard tombe sous le joug despotique de Dolorès Ombrage, envoyée sournoise du ministère, agissant en véritable frein à l’apprentissage dit traditionnel. Ce personnage méprisable au possible engendre immédiatement un vent de révolte et annonce une année mouvementée à l’école de magie. Des menaces tombent à la pelle, des réprimandes et autres interdictions, des décrets invraisemblables, bref, nous l’avons compris, cette Dolorès Ombrage est une nuisance qu’il parait nécessaire d’éradiquer. Telle est la mission de nos apprentis sorciers, ainsi que de tous les professeurs et du grand mage Dumbledore, luttant en parallèle pour éloigner le dangereux Voldemort, et nous offrant une scène finale de combat à couper le souffle. Daniel Radcliffe à finalement pris pleine possession de son personnage qu’il conduit désormais en meneur de troupe. Le reste suit tout naturellement d’un enrobage riche et fructueux. Un univers retranscrit d’une main de maitre et adapté au plus grand nombre, taillé pour le spéctacle enivrant des sallesobscures. Pour ma part, le plus aboutis après le prisonnier d’Azkaban. Du grandspéctacle. 4,5/5",pos
5.0,"« Quelque chose pour lequel il vaut la peine de se battre »Dès la séquence d'ouverture, ""L'Ordre du Phénix"" est l'épisode le plus sombre et le plus profond de la pentalogie.Voldemort n'a pas besoin despoiler:déployer beaucoup d'efforts pour convaincre les membres fanatiques du Ministère de la Magie de prendre le relais et de se débarrasser de Dumbledore et de ses professeurs à l'Ecole de Sorcellerie et de Magie de Poudlard.Dolores Umbridge –spoiler:la nouvelle enseignante du ministère qui finit par s’autoproclamer directrice – établit progressivement un régime fasciste afin de détruire le cœur et l'âme de l'école.Ron et Hermione convainquent Harryspoiler:qu'il n'est pas désespérément seul dans sa lutte et sa souffrance. Et, ensemble, le ""Golden Trio"" fonde ""l'Armée de Dumbledore"", un groupe secret d'étudiants à qui Harry enseigne des sorts défensifs.Cette puissante parabole, sur ce qui se passe lorsqu'un régime dictatorial élimine les compétences de pensée critique du programme académique, se termine parspoiler:une confrontation entre les armées naissantes de Voldemort et Dumbledore, et la révélation de la Prophétie à Harry.David Yates a réalisé avec inspiration et Nicholas Hooper a composé une belle bande originale, qui illustre parfaitement les sentiments qui animent les protagonistes.Pour l'instant, ""Harry Potter et l'Ordre du Phénix (2007)"" est mon épisode préféré de la pentalogie (je n'ai pas encore passé en revue les trois épisodes restants qui complètent l'octalogie).4.8/5",pos
4.0,"David Yates, quatrième et dernier réalisateur de la franchise ""Harry Potter"", livre pour sa première réalisation dans la célèbre saga un cinquième film plus sombre, plus complexe et surtout encore plus mature, de ce qu'on a vu dans les précédents films. Alors, certes, ce nouvel opus est beaucoup plus sombre, peut-être trop justement, car on en vient même à haïr Daniel Radcliffe durant les trente dernières minutes.De plus, ce film souffre de pas mal de longueurs, et laissent finalement place à de longs dialogues. ""L'ordre du Phénix"" reste selon moi l'un des opus les plus décevants de la saga avec le sixième. Sans remettre en cause les excellents jeux d'acteurs et les magnifiques effets spéciaux, accompagnés d'une bande-originale sublime.",pos
