Note,Comment,Class
2.5,"Ce sixième opus de la saga qui aura marqué une génération est l'un des moins réussis. Comme l'épisode précédent, l'histoire n'est pas prenante. On s'ennui pas mal, il n'y a pas assez d'action. Bon après, le trio d'acteur est toujours un succès, et ""Le Prince de Sang-Mêlé"" contient un événement marquant de la saga:spoiler:la mort de Dumbledore.",neg
1.5,"Bon là c'est trop mauvais. Le film s'écarte beaucoup trop du livre. Etant un grand fan des livres, je ne peut que constater que ce film est une piètre adaptation du livre. Ce film est mauvais, non mais sérieux, il est où le scénario du livre?! Dans ce film ont a presque que des ados dominés par leurs pulsions sentimentales et charnières, et un adolescent""dark"" qui dans le film se réduit à passer son temps à jouer avec une pomme, un oiseau et une armoire. Ce film est presque une comédie romantique. Non mais sérieux ce film n'a pas suivi le livre, mais alors pas du tout ! Le film est quasiment centré uniquement sur les amourettes de Ron Weasley, Lavande Brown, Hermione Granger, Cormac McLaggen et j'en passe. Le film est mal fichu en particulier le plan machiavélique de Drago Malefoy qui est abordé de façon plus que minable(dit en haut de la critique). Sans compter les souvenirs concernant Tom Jedusor qui ont été quasiment rayés du film alors que c'est un des passages les plus importants dans ce film! Et cerise sur le gâteau, le prince de sang-mêlé n'est pas exploité dans ce film, mais pour faire honneur au titre du film, Rogue lâche un ""Je suis le prince de sang-mêlé à la fin du film et c'est tout! C'est bâclé au possible! De plus, où est passé la bataille de Poudlard qui est un autre pilier du film?! Le seul bon point de ce film c'est les acteurs qui sont toujours aussi bon. Bref, énorme déception de la saga. David Yates qui s'en était plutôt bien sorti avec l'ordre du phénix est le pire choix de réalisateur pour la saga. A part les acteurs, les bon effets spéciaux et les bonnes musiques, ce film n'a rien, il est mauvais et n'a rien en commun avec le livre. Et vous arrivez encore à aimer ce film?!! Mais je ne peut pas le croire! Rien ne tient la route dans ce film! Bref chacun son avis après tout mais pour ma part, ce film est honteux et il est une tache à la saga!!",neg
1.0,"Insultant, même le titre n'est pas respecté ! Le prince de sang-mêlé est évoqué 15 minutes à tout casser. L'argument du ""On ne pas mettre tout le livre dans le film"" qui marchait pour les deux premiers commence à s'essoufler. Alors le film est usant, il ne se passe rien, des choses importantes disparaissent, des passages inventés apparaissent. 2 H 30 qui trainent en longueur sans rebondissement et nous n'attendons qu'une chose : la fin en beauté. Qui n'arrive pas. La bataille à Poudlard est en avance rapide alors que nous passons de longs moments sur Hermione/Ron/Lavande. Au secours. Une étoile parce que les effets visuels sont magnifiques et j'ai souris à quelques instants. Pour ceux qui ont lus le livre, à éviter. Pour ce qui ne l'ont pas lu, achetez le, c'est quasiement au même prix, ça dure plus longtemps et c'est nettement plus agréable. Le sortilège est râté et on ressort de ce film en craignant pour les prochains.",neg
2.5,"Les films se suivent et ne se ressemblent pas. Moins accrocheur, cet épisode manque cruellement d'action. Il est ennuyant, long, mièvre et destiné à un public d'ados.Où sont partis les 250 millions de dollars de budget ?",neg
0.5,"Ce 6ème volet est complètement raté. Il ne s'agit que d'une succession de scènes mal enchaînées et souvent sans grand intérêt. Les répliques sont fades et le film n'a aucun panache. Avoir fait un film aussi mauvais à partir d'un livre aussi riche est vraiment un gâchis. L'histoire s'attarde beaucoup trop sur des anecdotes au lieu de se concentrer sur l'essentiel à savoir comment Voldemort est devenu le plus grand mage noir de tous les temps, et pourquoi il ne peut pas mourrir. Rogue n'a plus sa hargne habituelle, on ne comprend pas pourquoi il s'est surnommé le prince de sang mêlé, ni pourquoi Malefoy s'est donné autant de mal pour introduire les mangemorts dans Poudlard. On ne rend pas hommage à Dumbledore (exit son enterrement), on introduit des personnages sans nous les présenter vraiment (Fenrir, Tonks...) ; du coup on se sent un peu mis à l'écart. La scène de l'attaque du terrier totalement inventée est complètement inutile. Enfin avec les belles scènes de combats entre sorciers du livre il y avait matière à faire un beau final mais non rien, du vent. Vous l'aurez compris grosse déception pour ce volet, j'espère que pour le dernier tome le fait de faire 2 films permettra d'avoir quelquechose d'un peu plus consistant. Alors pourquoi une demi étoile me direz vous, et bien pour les petits moments drôles du film.",neg
0.5,"Je me suis dit que je regarderai plusieurs années plus tard après une première déception.Rien n'a changé finalement. Ce film est une honte par rapport au bouquin.Des le début cette fumée noire pour les mange morts, Harry dans un pseudo restau qui sort comme si de rien n'était alors que le seigneur des ténèbres est à ses trousses.Les habits de moldus à Poudlard, les flash-back sur la jeunesse de Voldemort bâclés voir absents, l'attaque du terrier ridicule et dispensable car aucune plus value, pas d'enterrement, pas de lamentation du phénix, pas de scène déchirante avec Ginny, pas de Quidditch avec la coupe, pas de grand père de Voldemort, pas de bataille dans Poudlard.Non on ne transplane pas dans Poudlard même si on est directeur...Par contre, du milieux, nous voilà servi, alors oui il y a bien les scènes entre Lavande et Ron, mais le paroxismo avec le coup du lacet ou la crème sur les lèvres...Au finale, je comprends pourquoi HBO veut faire une série, rendu nous ce qui a fait la beauté des livres au détriment de ces films commerciales.",neg
2.5,"Le trio d'acteurs connus de tous nous livre une fois de plus une prestation à la hauteur des attentes. Le scénario est cependant assez plat, il fait office de ""prologue"" pour le dernier épisode de la saga.",neg
2.5,"Deuxième film de ma saga réalisé par David Yates, le film est l’un des plus long de la série.Le film est plus fidèle au roman que le précédent, en partie parce que le sixième tome est plus court que le cinquième, mais aussi car le film est plus long. Cependant, il y a quand même des changements conséquents par rapport au livre, et ce dans le mauvais sens à mon goût (c’est mieux dans le livre) : Ainsi, l’improbable rencontre entre Dumbledore et les Weasley est supprimée au profit d’une scène de drague minable entre Harry et une serveuse Molduespoiler:; moins incohérent mais décevant, l’attaque finale des Mangemorts à Poudlard est supprimée (Rogue tue Dumbledore et ils s’en vont seulement poursuivis par Harry, alors que des gens patrouillent dans le château) et remplacée par une attaque du « Terrier » (la maison des Weasley).Le livre est formé autour de trois axes d’intrigue : L’exploration du passé de Voldemort, l’enquête de Harry sur Malefoy et les amours à Poudlard. Malheureusement, c’est surtout le dernier axe qui est traité, ce qui donne des scènes parfois amusantes, mais très vite lassantes car trop ridicules à mon avis. Le deuxième point est relativement bien traité, avec le point de vue de Malefoy, ce qui est intéressant, malgré des longueurs. Quant au premier point, le plus capital, il est très peu développé, à mon grand regret (sur sept souvenirs, deux seulement sont traités), ce qui fait que certains objets apparaissent dans le dernier film sans aucune explication sur leur provenance, ce qui ne rend pas les choses simples pour les spectateurs non-lecteurs. Mais surtout, on n’apprend presque rien sur Voldemort, à part le fait qu’il était très persuasif (on s’en doutait).Mais le film sait préserver l’ambiance du roman, qui devient de plus en plus sombre. De plus, Jim Broadbent est très bon en Horace Slughorn, malgré un physique ne correspondant pas au personnage ; Tom Felton (Drago Malefoy) également, à un moment où la vie de son personnage bascule.Ce film nous oriente tout doucement vers la fin, mais il gâche son potentiel avec des scènes agaçantes. (2.5/5)",neg
0.5,"Une histoire extrêmement molle sans aucun rythme, qui ne rajoute quasiment rien à l'univers d'HarryPotter et qui n'aide pas l'histoire à avancer. Les personnages sont totalement invisibles. Un film qui manque de vigueur, d'ampleur et surtout d'ambition. Un fiasco.",neg
2.0,"Le scénario est basé sur le roman du même nom de J.K. Rowling. Franchement, le respect du film est assez limite. C'est le pire des opus pour cela. Le film est totalement tourné vers les amourettes de nos jeunes héros, plus que par le danger qui menace le monde des sorciers, Harry Potter et compagnie.Les personnages évoluent dans leur histoire personnelle, dans leur amours. Mais sinon on dirait qu'ils sont redescendu au stade ado par rapport au cinquième opus. Cela est franchement dommage.Les acteurs jouent comme d'habitude, cela ne change plus beaucoup par rapport au cinquième.En général, franchement déçu par ce film.",neg
