Note,Comment,Class
4.5,"""2 ans après la sortie d’Harry Potter et l’ordre du phénix, Harry Potter et ses amis reviennent au cinéma pour une sixième aventure : Harry Potter et le prince de sang-mêlé.Après la bataille du ministère, à la fin du 5ème film (et après la magnifique scène d’introduction de ce 6ème film), le monde des sorciers sait désormais que Voldemort est réellement de retour et les attaques de mangemorts se multiplient. Tandis qu’un mystérieux personnage tente par tous les moyens de s’en prendre à Dumbledore, Harry soupçonne fortement Drago d’être devenu un mangemort pendant que Dumbledore essaye de le préparer à l’affrontement final contre Voldemort.Le film est assez dense, plusieurs intrigues sont présentes et s’entremêlent. En tout cas, l’histoire du film est très intéressante. Encore une fois, le film ne tourne pas en rond par rapport à ses prédécesseurs.Il continu de développer l’univers de la saga en nous présentant de nouveaux personnages, et surtout, en nous racontant le passé de Voldemort. Ce développement des origines de Vous Savez Qui permet de faire avancer l’intrigue principale de la saga en nous présentant les Horcruxes, éléments essentiels dans la quête d’immortalité de Voldemort.Le film fait aussi évoluer les personnages et surtout leurs relations. Plusieurs personnages vont enfin dévoiler leurs véritables natures, que ce soit par rapport à l’intrigue principale de la saga, ou par rapport aux « loves stories ».""La suite ici :",pos
5.0,"Excellent Film. Aprés Cinq Premiers Episodes mémorables,le réalisateur David Yates revient a la barre avec ce nouvel épisode du plus célèbre Sorcier imaginé par la romancière JK Rowling qui nous livre ici l'Episode le plus Dramatique et le plus posé de la saga. Pour Commencer la Mise en Scéne est maitriser a la perfection grâce a des Décors majestueux qui néanmoins nous emmène dans de nouveaux lieux pleine de dangers et qui est servi par une BO mélodieuse de Nicholas Hooper qui accompagne merveilleusement le long métrage. Ensuite le Scénario est plus Fouiller et Captivant en nous préparant les bases pour l’inévitable bataille a venir dont les Scénaristes arrivent une fois de plus de manière audacieuse a y apporter quelques ajustements scénaristiques malgré quelques suppression ou changement qui pourrait ne pas plaire aux lecteurs assidus des livres dont le Rythme prend parfaitement son temps pour petit a petit monter en puissance au cours des 2h30 de film, ajouter a cela quelques Scénes marquantes avec un prime un Dénouement Final tragique et douce amére qui conclut le long métrage qui est accompagné par des Effets Spéciaux toujours aussi Stupéfiants ainsi quelques Morceaux de Bravoures impressionnantes mais également une Ambiance plus Pesante et Menaçant que jamais qui ici la belle part a l'Humour,la Romance et L'Emotion qui sont ici omniprésent tout au long du film. Ensuite le Casting est quand a lui toujours aussi irréprochable dont on retrouve avec joie le jeune sorcier a lunettes Harry Potter qui se retrouve confronté ici a la terrible guerre qui se prépare contre son ennemi juré le puissant Lord Voldemort tout en se retrouvant confronté a ses premiers émois amoureux tout comme le duo former par Ron et Hermione les inséparables amis de notre héros dont les sentiments entre ceux deux protagonistes commencent tout doucement a s'installer avec en prime une belle maturité pour nos trois interprètes principaux composer de Daniel Radcliffe,Rupert Grint et Emma Watson qui confirment leurs talents d'acteurs qui évoluent de manière stupéfiante a chaque épisode, a leurs cotes on retrouve d'autres protagonistes phares qui voient leurs rôles gagné en épaisseur comme l'arrogant et malfaisant Drago Malfeoy qui joue ici un role essentiel dans ce film dont une découvre une facette un peu inédite du personnage grace a la performance impeccable de Tom Felton qui s'en tire avec les honneurs tout comme la ravissante Ginny Weasley la sœur de Ron qui ne laisse pas insensible notre jeune sorcier a la cicatrice en forme d'éclair en passant par l'excellent Michael Gamblon qui reprend fiérement le personnage du bienveillant et respectable Albus Dumbledore qui vient épaulé notre jeune héros dont on découvre avec plaisir le passé Troublant et Mystérieux du plus dangereux des Sorciers Lord Voldemort sans oublier le personnage intriguant et ambigue du Professeur Severus Rogue camper brillamment par Alan Rickman qui joue un rôle trés déterminant dans cet opus tout en n'oubliant pas les apparitions appréciables des personnages secondaires de la saga mais aussi l'apparition de nouveaux protagonistes qui viennent enrichir l'univers de Harry Potter comme la pétillante Lavande Brown qui en pince énormément pour le meilleur ami de ce dernier dont l'actrice Jessie Cave joue parfaitement la petite amie enquiquinante de Ron Weasley mais aussi l'arrivé remarqué d'un nouveau professeur de Poudlard hauts en couleurs en la personne de Horace Slughorn qui est un Professeur excentrique et retraité qui est jouer a merveille par Jim Broadbent et pour combler le tout l'apparition remarquée de la glaçante Narcissa Malefoy et le retour de la Dérangé et Cruel soeur de cette dernière qui prend les traits de Bellatrix Lestrange qui est de nouveau jouer par la talentueuse Héléna Bonham Carter qui excelle avec talent dans le role de cette Mangemort Sadique qui complète cette distribution de qualité. En Conclusion, Harry Potter & Le Prince de Sang Mele est une excellente suite qui pour un 6eme Episode qui reste parfaitement dans la continuité des ces aînées et qui s'avere ici a la fois Epique,Drole,Romantique,Sombre et Bouleversant dont les fans des romans et des précédents films seront une fois de plus ravis par cette nouvelle aventure qui prépare merveilleusement les bases d'une Bataille Finale Mouvementer et Stupéfiante avec le Septième Volet en Deux Parties qui parvient a confirmer que cette Saga incontournable se bonifie avec brio.",pos
4.5,"«spoiler:C'est l'inconnu que nous craignons lorsque nous regardons la mort et les ténèbres, rien de plus. »Après une autre excellente scène d'ouverture, nous nous retrouvons entourés de paysages époustouflants – en Irlande et en Ecosse – dans le train en route pour l’Ecole de Sorcellerie et de Magie de Poudlard. Quant aux somptueux décors naturels hivernaux, ils ont été tournés en Norvège.Dumbledore et Harryspoiler:plongent dans le passé de Voldemort pour explorer son accession au pouvoir.En classe, Harryspoiler:tombe sur un vieux manuel de potions appartenant à une personne se faisant appeler le ""Prince de Sang-Mêlé"".Les ténèbresspoiler:se referment de plus en plus sur Harry et les élèves de Poudlard. Et, à nouveau, Harry pense qu'il doit lutter et souffrir seul, en évitant de demander de l'aide à ses amis, alors que c'est l'union du ""Golden Trio"" et leurs sentiments l'un pour l'autre qui les rendent plus forts ensembles.Un trait de caractère qui provoque la désapprobation et la réaction d'Hermione, «spoiler:J'ai toujours admiré ton courage Harry, mais ce que tu peux être borné parfois. »4.7/5",pos
4.0,"Là ça commence à sentir la fin, de gros bouleversements en vue, et ce n'est pas pour nous déplaire. Étrangement Le Prince de Sang-Mêlé était un des films m'ayant le plus déçu à l'époque, car il faut dire que par moment il peut facilement laisser pantois, mais j'ai décidé de noter plus globalement en prenant en compte l'histoire et les données que l'on a plutôt qu'uniquement le film en lui-même. En effet, les petites choses qui me tracassaient possèdent plus de charme aujourd'hui, comme par exemple les histoires de cœur bien voire trop présentées ici malgré un climat plus qu'anxiogène avec le retour proclamé de Vous-savez-qui. Mais en même temps il ne faut pas oublier qu'il s'agit d'aventures pour et sur les ados, alors ne pas développer un minimum leur sexualité serait une erreur. Et puis la fascination pour cet épisode est bien là car il s'agit bel et bien de la dernière année ""normale"" à Poudlard, et ça, ce n'est pas rien. Certains passages sont funs voire drôles (spoiler:comment Harry découvre le secret de Slughorn), quand d'autres sont d'une tristesse absolue (spoiler:la mort de Dumbledore moi qui croyait qu'il était immortel le bonhomme.... Et puis en fait on explore un peu de tout dans cet épisode, c'est vertigineux. Notamment avec ce fameux livre des potions du Prince de Sang-mêlé. Ginny épanouie, Ron bourreau des cœurs, Drago dangereux, Hermione jalouse, et Harry faisant équipe pour une aventure inquiétante avec ce bon vieil Albus. Sans oublier le plus que jamais ambivalent professeur Snape - Rogue. Certes quelques défauts qui peuvent être frustrant post-lecture, mais cet épisode demeure un des plus puissants de la saga.",pos
4.0,"« Harry Potter et le Prince de Sang-mêlé » est vraiment bien conçu, moins fantaisiste que ces prédécesseurs. On peut saluer la mise en scène, les effets visuels, la conception comme la production, l’action plus intense et la trame encore plus sombre. Ce sixième opus de la franchise est singulièrement musclé et vigoureux. La photographie en décors naturels est tout simplement somptueuse. La distribution livre encore une fois de très bonnes prestations et notamment Michael Gambon et Alan Rickman. Un divertissement beaucoup moins teenager et beaucoup plus adulte, ce qui le rend très intéressant.",pos
4.5,"Une autre page de Poudlard se tourne avec Harry Potter et le Prince de sang mêlé. La noirceur s’intensifiant au fil des épisodes nous laisse présager l’imminence d’un terrible affrontement. Les Mangemorts s’emparent de l’école et embrasent tout ce qu’ils touchent. Severus Rogue dévoile enfin son vrai visage, et Drago Malefoy rejoint les forces du mal. Même si cela paraissait évident, des surprises surviennent. Tant d’éléments décisifs dans un seul et même volet, comme la mort tragique de Dumbledore, et le tournant crucial du destin d’Harry Potter, ainsi que les responsabilités qui lui incombent en tant qu’élu. L’œuvre de Voldemort, aussi connu sous le nom de Tom Jedusor, se concrétise dans l’impénétrable noirceur des forces du mal. Un rythme pantouflard, entrecroisé de longueurs très romanesques, mais où l’action ne demande qu’à germer de scènes mythiques comme la destruction spectaculaire de Millennium Bridge par les Mangemorts, ou encore la furie démentielle de Dumbledore face aux ennemis. David Yates ne se contente pas d’adapter un tome de plus au cinéma de l’œuvre de J. K. Rowling, il le fait surtout avec classe et sensibilité à travers les dialogues et le visuel. Un univers trèscontrasté que l’on jurerait intarissable d’imagination, porté par l’édifice d’uneintrigue grandissante, arrivant à maturité. C'est également une belle découverte de Londres et ses campagnes environnantes sous des nuances noires ébènes et surréalistes. Ce sixième volet reste néanmoins le plus pauvre en termes d’action pure, le tout étant essentiellement axé sur l’évolution des personnages et les interactions les unifiant ; les premiers chagrins d’amour, les premiers succès, les confusions émotionnelles, et surtout la fidélité les liant de manière immuable.Les alliances se renforcent tandis que la menace sort peu à peu de l’ombre derrière laquelle elle attendait son heure avec impatience. Des heures bien sombres se profilent à l’horizon. 4,5/5",pos
4.0,"Après ""L'Ordre du Phénix"" qui manquait cruellement d'intensité et qui semblait ne pas se concentrer sur les aspects importants du roman, on frémissait à l'idée de revoir David Yates aux commandes du ""Prince de Sang-Mêlé"" et le réalisateur nous prouve pour notre plus grand bonheur à quel point on avait tort. Plus calme et posé que les précédents films, ce sixième volet des aventures du jeune sorcier n'en est pas moins le plus sombre de la saga mais également le plus beau visuellement, chaque plan étant une véritable toile de maître. A cela s'ajoute un final grandiose et de jeunes acteurs vraiment talentueux (Radcliffe, de plus en plus assuré, Grint toujours aussi excellent, et Tom Felton qui impressionne réellement dans le rôle de Drago). Ce n'ai pas le meilleur ""Harry Potter"" moin bien que  ""la chambre des secrets"" et ""La Coupe de Feu""!!",pos
4.0,"Contente du retour du scénariste Steve Kloves qui permet à la saga de reprendre du poil de la bête. Scénario sombre, casting incroyablement performant -singulièrement Helena Bonham Carter qui incarne le Mal à la perfection-, belle bande originale pour nous plonger dans ce film qui reste le plus sombre de la saga à mes yeux. Entre jalousie, amour, trahison, faux-semblants... On n'a pas le temps de s'ennuyer un seul instant. À noter que la mort va frapper encore et personnellement, je ne m'en suis toujours pas remise  Les décors restent magiques . Sortez les mouchoirs ",pos
4.5,"Harry Potter and the Half-Blood Prince est je le sais un opus très contesté parmi la grande communauté de partisan de la Saga. Je n'irais pas affronter ces divers critiques à son encontre, je les connais en partie, elle sont justifiés ( pour certaines ), j'appuie en revanche sur l'étendu de ce sixième film que je trouve, pour ce qui me concerne hyper réussit !Pour commencer, la mise en scène de David Yates est très efficace, le film tranche, prend des virages, il construit autour de ses personnages et ne se refuse pas à prendre les risques qu'il estime nécessaire. Contrairement aux deux derniers films, il n'y a plus de passages à vides, touts est à son maximum utilisés pour faire tenir une histoire à la fois très étoffé et condensé, le pari est tenu.L'intrigue rondement menée sert aussi ses personnages qui s'étoffent et prennent du poids. Dumbledore, Drago, Snape, entre autres tirent profit de ce regard plus disposé à les rendre humains ... Les personnalité ont ici une nouvelle texture, la complexité des tourments qui les assaillent est prolixe à offrir des scènes mémorables dans la trajectoire d'une série qui prend ici un envol fou. Les deux sorciers de Slytherin ( Serpentard en V.F ) sont les deux figures de proues, j'insiste, de ce chambardement magnifique. La sensibilité et la solitude de Drago s'affirme loin du running gag de la petite tête à claque de service. Son mal fait écho avec ses démons intérieurs, les interrogations de sa dualité sont flamboyantes de joliesses. Le cheminement du "" nouveau "" professeur des Forces du Mal, Severus Snape, est aussi une des ficelles les plus fascinante de ce film. Son récit au travers de son petit livre d'étudiant, comme la moindre de ces apparitions sont d'un déchirement à la fois beau et terrible. Sa vulnérabilité se raconte sur son visage, dans sa voix aussi, au moment de prononcer ses paroles dorénavant inchangeable ...Le dénouement du Prince de Sang Mêlé est l'un des moments les plus marquant de l'épopée Harry Potter et lance définitivement la bataille ultime ! Pour moi, un des meilleurs films.",pos
4.0,"En 2009, David Yates revient aux commandes de la saga qu'il ne lâchera plus (même jusqu'aux ""Animaux Fantastiques"") avec ce sixième ""Harry Potter"", toujours adapté du bouquin homonyme de J. K. Rowling. Je comprends toutes les critiques négatives envers le film mais je dois dire que je l'ai personnellement beaucoup apprécié. Tout d'abord car nous avons enfin une adaptation (relativement) fidèle au roman, ce qui n'était pas arrivé depuis le troisième opus. Certaines critiques diront pourtant que le film se concentre sur les relations amoureuses des personnages et n'accorde pas assez d'importance au Prince de Sang-Mêlé, qui compose pourtant le titre du film ! Je répondrai que les relations amoureuses sont déjà présentes dans le livre mais prennent beaucoup plus de place dans le film car c'est la seule sous-intrigue du bouquin qui n'a pas été amputée, certainement car nous sommes dans une saga avant tout destinée à un public adolescent (je ne cautionne pas ces choix pour autant mais c'est une raison qui tient la route !). Concernant ce fameux Prince, mis-à-part les recherches d'Hermione sur le sujet, le sujet passe également, dans le livre, très vite au second plan. De plus,spoiler:le Prince étant en réalité Rogue, le titre du livre et du film fait sens puisque tout le film tourne en réalité autour de Rogue et est en quelques sortes annonciateur de la fin, comme un spoiler sans contexte, ce qui est en réalité assez malin. Et puis, outre ces principales critiques, je trouve cet opus très mature, les autres l'étaient aussi, mais là on passe un nouveau cap dans l'aspect dramatique. Sans être mélo pour autant, le film est très sombre et évolue en même temps que son public, ce qui permet de proposer autre chose ; ce qui est assez rare dans ce genre de franchise pour être souligné. Nous avons également cette confrontation, qui est certes beaucoup plus développée dans le livre, entre les deux Élus (l'un Élu pour tuer Voldemort et l'autre Élu de Voldemort), c'est à dire bien sûr Harry contre Malefoy, dont ce dernier dévoile enfin un potentiel plus important. Pour alléger un peu tout ça, nous avons également droit à quelques petites touches d'humour qui fonctionnent toutes très bien (on se souviendra tous du Harry complètement hébété par la Felix Felicis). Concernant les acteurs, tous améliorent leur jeu, ils sont moins dans le surjeu et beaucoup plus en composition. ""Harry Potter et le Prince de sang-mêlé"" n'est donc certes pas le meilleur épisode de la saga mais il reste, à mon sens, injustement décrié.",pos
