Note,Comment,Class
2.0,"Ce quatrième film de la saga est aussi l'adaptation de mon roman préféré de la série des Harry Potter. Maleureusement, son passage sur grand écran est loin d'être une réussite. L'intrigue du film va bien trop vite et ne laisse pas au spectateur le temps de se laisser porter par la magie de cet univers. Comme pour les films précédents, je n'ai rien à redire sur l'ambiance visuelle et sonore mais ça ne suffit pas pour faire un long métrage digne de ce nom.",neg
1.5,"Malgré un univers parfois intéressant, l'on caresse à peine la surface de ce qui aurait pu être une saga majeure,qui en devient anecdotique.",neg
0.5,"C'est une véritable pourriture que le réalisateur nous présente là... J'essaie toujours de développer mes propos, mais là, ça me semble simple : c'est un navet.",neg
2.5,les précédentes adaptations convenait encore mais maintenant on tombe dans la super production sans âmes avec des trou noirs. une grande partie de ce qui en faisait une histoire inintéressante disparaît.,neg
2.0,un volet un peu plus violent que les autres donc plus percutant mais qui n'a pas réussi à me convaincre. Je le déconseille aux moins de 7 ans. 2/5,neg
2.5,"La comparaison avec les réalisations des 3 autres film Harry Potter actuellement sortis est fatale pour celle-ci ! Comme ce film est malgré cela un passage obligé pour qui veut suivre l'histoire... chacun aura le déplaisir d'apprécier les prises de vues ! Les 2 étoiles sont pour l'histoire, le jeu des acteurs et les décors...",neg
2.5,"Nettement moins réussi que les précédents, le quatrième volet bascule dans l'âge adolescent du héros à travers ce thriller sombre mêlant scènes d'action, premier émois amoureux et affrontement avec Voldemort, le pire ennemi d'Harry. Divertissant mais sans la magie des premiers épisodes.",neg
2.5,"Harry Potter continue de grandir, et se retrouve inscrit malgré lui à une dangereuse compétition entre sorciers. Ce quatrième volet ne sait pas trop où donner de la tête, mélangeant des passages sombres (meurtres, complots...), de l'action grand public, et des séquences d'amourettes façon teen-movie. On notera d'ailleurs l'évolution capillaire du casting, un peu ridicule !Le problème est que rien n'est vraiment abouti, l'intrigue ouvrant de nombreuses portes sans réellement s'y engouffrer. Avec en primes un manque d'enjeu (qui se soucie vraiment de ce trophée ?), et des ellipses anti-spectaculaires pour le moins étrange (pourquoi évoquer la coupe du monde de quidditch si c'est pour l'évacuer de la sorte ?). Et tout un lot d'invraisemblances.spoiler:Comment Voldemort, à l'état de spectre vaporeux à la fin du premier volet, est-il revenu au stade de pseudo-foetus ? J'imagine que la réponse se trouve dans les livres, mais ne les ayant pas lu, le récit à l'écran manque de rigueur...
Si Voldemort avait besoin du sang de Harry, pourquoi ne l'a-t-il pas fait prélevé directement ? Mieux : pourquoi ne pas piéger directement Harry avec un Portkey quelconque au sein de Hogwarts, au lieu de l'envoyer dans cette compétition au résultat hasardeux ?
Pourquoi Harry est-il motivé pour récupérer le trophée ? Son statut de sorcier le plus célèbre au monde n'est-il pas suffisant pour lui assurer la gloire ?
Et puis cette fin étrange. Voldemort est de retour, Cedric est mort... mais tous les élèves quittent l'école avec la banane ?Tout de même, on est loin du navet. Il y a du budget qui se voit à l'écran. De l'inventivité, des acteurs impliqués (surtout Brendan Gleeson en professeur psychotique !), de l'humour, et des séquences d'action tout à fait correctes.",neg
2.5,Un épisode légèrement plus sombre et adulte avec des personnages plus recherchés. Mais l'histoire de la coupe de feu manque de force et n'arrive pas réellement à attraper le spectateur.,neg
2.5,"Jusqu'à présent le plus faible de la saga. L'histoire se concentre principalement sur un tournoi peu passionnat et à l'issu assez prévisible et un bal de promo qui engendre des préoccupations futiles de teen movie. Nos héros sont maintenant des ados perturbés par leurs hormones. Ron se rebelle et devient agaçant. Il y a quand même de bonnes choses, un rapide aperçu d'une coupe du monde de quidditch, des dragons, mais surtout la dernière demi-heure avec son lot de révélations. (Moyen)",neg
