Note,Comment,Class
2.0,"Ouf ! Après un septième opus qui, à mon sens, était une véritable catastrophe industrielle, la saga Harry Potter s’est achevée sur un opus un peu plus convenable. Pour résumer vite fait ces « Reliques de la mort - partie 2 », je vais dire ceci: Voldemort et ses « soldats » passent à l’attaque et c’est le grand bazar à Poudlard. J’en conviens, c’est un résumé très succinct qui vaut que dalle, mais qui est à la fois très explicite. Je l’admets, j’avais une certaine crainte à propos de ce huitième et donc dernier volet: celle de voir un film aussi long et ridicule que son prédécesseur. Mais je ne pouvais plus reculer. Il ne me restait plus qu’un film à voir, et j’allais pas lâcher la saga en toute fin de route. Comme je le disais un peu plus haut, ce dernier film relève un peu la barre. Même s’il n’était pas très compliqué de rehausser le niveau. Mais, faut pas me faire dire ce que je n’ai pas dit. En aucun cas ces « Reliques de la mort - partie 2 » est un grand film, loin de là, mais il faut avouer que ça a tout de même une gueule tout autre que la première partie. Premièrement, l’histoire et les enjeux sont tout de même un peu plus clairs. C’est pas limpide, mais il y a tout de même un net progrès. Même si cet opus tombe dans les mêmes travers que le sixième: nous balancer toutes les révélations d’un seul coup, comme un cheveu sur la soupe. Deuxièmement, on s’ennuie beaucoup moins. Car là, il se passe des choses, il y a des agissements et il y a du rythme, contrairement au septième opus qui était absolument vide au niveau de l’action et qui était aussi (voire plus) lent qu’une tortue hémiplégique. Et troisièmement, le film se concentre beaucoup plus sur les séquences décisives. Mais il y a le revers de la médaille. Il y a quand même des scènes sans intérêts et il y a cette fâcheuse tendance, celle qui consiste à faire ingurgiter en une fois au spectateur les pistes clés. Mais, là où ça tient pas la route, encore une fois, c’est au niveau de la réalisation. Bien que plus sombre qu’à l’accoutumée, elle pénalise tout de même le film. On pourrait croire que je m’acharne sur lui, ce qui n’est pas le cas, mais il faut dire les choses comme elles sont, David Yates, n’est pas un réalisateur doué, et il n’était absolument pas celui qu’il fallait. Mais bon ce qui est fait est fait, on peut pas revenir dessus. Mais je m’enlèverai pas de la tête qu’avec un réalisateur affichant plus de maîtrise, ce huitième film, niveau spectacle aurait pu envoyer la purée d’une toute autre manière. On atteint pas les sommets, on saute pas aux rideaux, mais c’est convenable. Et la saga s’acheva donc sur une note un peu plus positive. Harry Potter, c’est terminé, les forces du mal sont vaincues et la baguette de sureau est brisée. Rideau.",neg
0.5,"LE PRINCE HARRY. C'est enfin la fin de la fin de la communauté à Harry. J.K.Rowling se frotte les mains, tout le monde a mordu à l'hameçon. Et pourtant, tout est pompé du coté de Tolkien, comme Stephenie Meyer. Pour couronner le tout le dernier roman a été coupé en deux, on prend vraiment les jeunes pour des cons. Voici donc la fin d'une expérience qui prouve que le succès n'est pas une valeur. Rêver c'est bien, avancer c'est mieux.",neg
1.0,"J'avais été extrêmement déçu par le final dans le livre, trouvant beaucoup de passages inutiles, mis là exprès pour plaire aux fans mais pas pour faire avancer l'histoire. Et quand on voit à quoi ressemble le duel final, je trouve que c'est du foutage de g..... Tout ça pour ça ! Comme dans d'autres volets, nous avons droit à du blabla, des discussions ennuyeuses et pas mal d'incohérences ou d'illogismes. Globalement, je suis tout autant frustré par le film que par le final du livre !!",neg
2.0,"Scindé en deux parties inégalement dynamiques, ce dénouement débute par la molle poursuite des artefacts animistes avant d'exploiter les dramaturgiques ressources de Poudlard pour l'affrontement final. Et au-delà du visuel magnifique sublimé par la partition intense d'Alexandre Desplat persistent des dialogues explicatifs, un symbolisme lourdement commenté, une morale niaise, des absurdités tant dans le scénario que dans les réactions des personnages contribuant à nous couper de toute empathie avec leur destin - à l'exception de celui de Severus Rogue qui pourrait bien se révéler le héros véritable de cette saga... Un final décevant.",neg
0.5,"Cet épisode est pire que le précédent, déjà super barbant. Là on dors carrément, sauf au début, qui reste à peu près correct.La fantaisie plaisante des deux premiers films a totalement disparue, pour une sorte de film d'horreur pour ados, lourdingue et sot, bourré de numérique déjà démodé.Ce virage sérieux et pontifiant avait du reste démarré dès le 3.Il faudra, dans quelques années, refaire la saga.",neg
2.5,"Une conclusion honorable qui survole les précédents opus avec facilité. Pour autant ce dernier film de la saga Harry Potter n'est qu'une succession de situations désespérées fades et sans conviction, a l'image des personnages vides et inintéressants. Malgré une photographie appréciable Les Reliques de la Mort ne vaut pas franchement le détour, reposant sur un casting de premier ordre, mais n'offrant rien d'autre que le brouillon d'un univers sans limite.https://hitek.fr/actualite/disney-sony-warner-plus-gros-succes-financier-grand-studio-_33032",neg
2.5,"Je dois avouer que dans mon imagination, cette bataille était beaucoup plus impressionnante et stressante. J'ai certes été emballée, j'ai versée quelques larmes lors de cette bataille mais pas autant. Et cette fin, mon dieu ! Cette fin horrible ! Je crois que j'aurais préféré les voir retourner à Poudlard l'année suivante, que le choc d'un maquillage raté pour les rendre plus vieux. Quelle idée farfelue ! Sinon le film en lui même est égal au précédent, sauf que cette fois les éléments s'accélère pour rattraper le retard dû à la première partie, c'est certes plus impressionnant et plus rythmé que la première partie mais je ne suis pas convaincue. J'ai l'impression qu'il nous manque de nombreux éléments (certainement dû à leur absence dans les précédent film) pour offrir quelque chose de qualité. C'est dommage, je trouve que la saga méritait une meilleure clôture. La réalisation reste égale à ce qui a déjà été présenté précédemment on note simplement une amélioration de plus au niveau des effets spéciaux. Et plutôt que de dire que le casting est merveilleux, qu'ils ont évolué, que l'émotion est palpable dans leurs yeux, je dirais simplement qu'après huit films, on s'est tellement attaché à eux et qu'on est triste de les quitter sans savoir si nous les reverrons. Pour le trio de tête, j'avoue que je préfère les retrouver dans les films qu'ils tournent aujourd'hui, on voit vraiment leur progression. Le chapitre Harry Potter s'arrête donc ainsi, au milieu d'absence d'élément et d'incompréhension de certains faits. Mais pour autant je suis totalement contre le reboot qu'ils souhaitent entamer dans les prochaines années, vous ne pourrez pas faire mieux. A vous lecteurs, je vous conseil davantage de lire les livres plutôt que les films, ils sont toutefois à voir une fois ne serait-se que parce qu'ils ont marqué toute une génération qui a pu grandir avec Harry.",neg
2.0,"Le dernier film des aventures du jeune sorcier ne sera malheureusement pas une fin en fanfare. La première partie était réussie, mais David Yates retrouve les défauts des épisodes cinq et six pour ce deuxième volet. La réalisation n'a jamais rien eu d'exceptionnel chez ce réalisateur, sauf ponctuellement lors de certaines scènes, mais ici il s'enfonce avec des effets pour mettre en valeur la 3D grossiers (la bestiole numérique qui se jette gueule ouverte sur la caméra,spoiler:Voldemort qui se transforme en morceaux de PQ déchirés...). On sent que le réalisateur n'est pas impliqué, aucune émotion arrive jusqu'au téléspectateur, tout est froid (avec ce fichu filtre bleu !). Par conséquent on est extérieur à l'histoire, des personnages meurent, une immense bataille fait rage mais on s'en moque vraiment. Le montage y est aussi pour quelque chose puisque dans la seconde moitié du film les scènes faites pour être épiques sont entrecoupées d'autres scènes. Il y a pas mieux pour tuer l'ambiance. La musique n'aide pas non plus, Alexandre Desplat s'obstinant à souligner les scènes avec ses compositions au lieu de les enrober. Le film s'enchaîne trop vite lorsque les héros font une découverte importante, ça dure dix secondes et on a l'impression que ça tombe du ciel. A l'inverse le face à face final s'étend trop longtemps et n'est jamais magistral. Je vous épargnerai la recherche, les deux seuls moment valant vraiment le coup sontspoiler:les souvenirs de Severus Rogue et la fin, qui tire beaucoup sur la corde de la nostalgie (ça a marché pour moi, je l'avoue, même si le maquillage est risible).Après le sursaut de qualité du précédent film, cette conclusion de la saga laisse un gout amer dans la bouche. A voir si vous êtes fan d'Harry Potter, bien sûr, mais cinématographiquement on a fait bien mieux.",neg
1.5,"On sent que le réalisateur court après un scénario qui n'a pas été écrit pour un film ..Tous les évènements s'enchainent sans que le spectateur n'ait le temps de comprendre leur importance et leur poids dans l'histoire, ce qui rend le film fade, n'arrivant à susciter aucune émotion chez le spectateur ..De loin le plus mauvais film de la saga",neg
2.5,"Ce dernier volet des aventures d'Harry Potter au cinéma mise avant tout sur l'action et les scènes spectaculaires bourrées d'effets spéciaux. De quoi nous divertir mais sans aller au delà. D'ailleurs, par rapport au roman, l'adatation est bien edulcorée. Film moyen bien qu'il soit toujours agréable de se plonger dans cet univers magique et fantastique.",neg
